Row ID,Order ID,Order Date,Ship Date,Shipping Period,Date Valididty,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Price Per Unit,Profit Per Unit,Location,Product Category
677,US-2014-119438,03-19-2014,03-24-2014,5,Valid Date,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,$2.69,3,80.00%,-$7.39,-275.00%,$0.90,-$2.46,Central Texas,Appliances - (Office Supplies)
8525,CA-2014-161172,03-17-2014,03-17-2014,0,Valid Date,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,$44.38,2,40.00%,-$7.40,-16.67%,$22.19,-$3.70,East Ohio,Phones - (Technology)
5113,CA-2012-153073,11-13-2012,11-13-2012,0,Valid Date,Same Day,HA-14905,Helen Abelman,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",$17.50,9,60.00%,-$7.44,-42.50%,$1.94,-$0.83,Central Illinois,Furnishings - (Furniture)
1665,CA-2013-128531,11-25-2013,11-27-2013,2,Valid Date,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,$297.58,3,20.00%,-$7.44,-2.50%,$99.19,-$2.48,Central Texas,Accessories - (Technology)
269,US-2014-145366,10-12-2014,12-14-2014,63,Valid Date,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,$37.21,1,20.00%,-$7.44,-20.00%,$37.21,-$7.44,East Ohio,Storage - (Office Supplies)
7522,CA-2013-162383,06-09-2013,12-09-2013,183,Valid Date,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,$8.95,2,70.00%,-$7.46,-83.33%,$4.48,-$3.73,East Ohio,Binders - (Office Supplies)
5305,US-2011-166310,09-21-2011,09-23-2011,2,Valid Date,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,$8.54,2,60.00%,-$7.48,-87.50%,$4.27,-$3.74,Central Texas,Furnishings - (Furniture)
7007,CA-2011-119466,12-15-2011,12-21-2011,6,Valid Date,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,$8.54,2,60.00%,-$7.48,-87.50%,$4.27,-$3.74,Central Illinois,Furnishings - (Furniture)
7300,CA-2011-163468,11-18-2011,11-21-2011,3,Valid Date,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines,Illinois,60016,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,$8.54,2,60.00%,-$7.48,-87.50%,$4.27,-$3.74,Central Illinois,Furnishings - (Furniture)
2630,US-2014-165344,11-14-2014,11-16-2014,2,Valid Date,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,$11.22,10,70.00%,-$7.48,-66.67%,$1.12,-$0.75,East Ohio,Binders - (Office Supplies)
7179,CA-2014-133067,05-05-2014,11-05-2014,184,Valid Date,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",$9.40,3,70.00%,-$7.52,-80.00%,$3.13,-$2.51,East Pennsylvania,Binders - (Office Supplies)
2764,CA-2014-165757,06-23-2014,06-29-2014,6,Valid Date,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,$10.33,3,70.00%,-$7.58,-73.33%,$3.44,-$2.53,East Pennsylvania,Binders - (Office Supplies)
8293,CA-2012-106362,11-12-2012,12-15-2012,33,Valid Date,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,45373,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,$10.33,3,70.00%,-$7.58,-73.33%,$3.44,-$2.53,East Ohio,Binders - (Office Supplies)
4802,US-2013-148901,05-15-2013,05-20-2013,5,Valid Date,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,$10.38,2,70.00%,-$7.61,-73.33%,$5.19,-$3.81,South Florida,Binders - (Office Supplies)
5544,CA-2013-134936,12-20-2013,12-26-2013,6,Valid Date,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",$10.44,6,70.00%,-$7.66,-73.33%,$1.74,-$1.28,West Arizona,Binders - (Office Supplies)
6415,CA-2014-142671,11-11-2014,11-15-2014,4,Valid Date,Second Class,DR-12940,Daniel Raglin,Home Office,United States,Hollywood,Florida,33021,South,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,$11.52,5,70.00%,-$7.68,-66.67%,$2.30,-$1.54,South Florida,Binders - (Office Supplies)
2905,CA-2013-153577,06-28-2013,02-07-2013,-141,Invalid Date,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,$539.66,3,30.00%,-$7.71,-1.43%,$179.89,-$2.57,Central Illinois,Chairs - (Furniture)
236,US-2014-100930,08-04-2014,04-13-2014,-113,Invalid Date,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,$617.98,3,20.00%,-$7.72,-1.25%,$205.99,-$2.57,South Florida,Accessories - (Technology)
8855,US-2012-115343,09-22-2012,09-25-2012,3,Valid Date,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,$617.98,3,20.00%,-$7.72,-1.25%,$205.99,-$2.57,East Pennsylvania,Accessories - (Technology)
3234,US-2014-156356,04-17-2014,04-23-2014,6,Valid Date,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,$32.54,2,20.00%,-$7.73,-23.75%,$16.27,-$3.86,Central Texas,Storage - (Office Supplies)
7367,CA-2013-127243,11-29-2013,05-12-2013,-201,Invalid Date,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,$32.54,2,20.00%,-$7.73,-23.75%,$16.27,-$3.86,East Pennsylvania,Storage - (Office Supplies)
9524,CA-2011-169446,12-19-2011,12-25-2011,6,Valid Date,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",$32.59,3,20.00%,-$7.74,-23.75%,$10.86,-$2.58,Central Illinois,Storage - (Office Supplies)
1174,US-2012-104430,10-22-2012,10-26-2012,4,Valid Date,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Bloomington,Illinois,61701,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,$5.18,4,80.00%,-$7.76,-150.00%,$1.29,-$1.94,Central Illinois,Binders - (Office Supplies)
8955,CA-2011-156790,08-08-2011,10-08-2011,61,Valid Date,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,32216,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,$155.46,4,20.00%,-$7.77,-5.00%,$38.86,-$1.94,South Florida,Bookcases - (Furniture)
2591,US-2013-115455,09-09-2013,09-15-2013,6,Valid Date,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Wheeling,Illinois,60090,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",$14.14,2,60.00%,-$7.77,-55.00%,$7.07,-$3.89,Central Illinois,Furnishings - (Furniture)
4264,CA-2014-110429,04-11-2014,09-11-2014,153,Valid Date,Standard Class,DM-13015,Darrin Martin,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",$11.67,3,70.00%,-$7.78,-66.67%,$3.89,-$2.59,East Pennsylvania,Binders - (Office Supplies)
9265,US-2014-128118,11-25-2014,02-12-2014,-286,Invalid Date,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",$11.67,3,70.00%,-$7.78,-66.67%,$3.89,-$2.59,South Tennessee,Binders - (Office Supplies)
4490,CA-2012-162621,05-09-2012,11-09-2012,184,Valid Date,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",$4.47,3,80.00%,-$7.82,-175.00%,$1.49,-$2.61,Central Texas,Binders - (Office Supplies)
6809,CA-2012-128125,03-31-2012,05-04-2012,34,Valid Date,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,$22.38,3,60.00%,-$7.83,-35.00%,$7.46,-$2.61,Central Texas,Furnishings - (Furniture)
6596,CA-2014-157112,04-24-2014,04-27-2014,3,Valid Date,First Class,GG-14650,Greg Guthrie,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,$11.76,5,70.00%,-$7.84,-66.67%,$2.35,-$1.57,East Ohio,Binders - (Office Supplies)
6527,CA-2013-129308,08-07-2013,07-14-2013,-24,Invalid Date,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,$9.42,5,70.00%,-$7.85,-83.33%,$1.88,-$1.57,East Pennsylvania,Binders - (Office Supplies)
4898,US-2011-122021,10-15-2011,10-17-2011,2,Valid Date,First Class,AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,$183.37,2,30.00%,-$7.86,-4.29%,$91.69,-$3.93,East Ohio,Chairs - (Furniture)
6802,CA-2013-109827,12-26-2013,02-01-2014,37,Valid Date,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,$45.12,3,20.00%,-$7.90,-17.50%,$15.04,-$2.63,West Arizona,Accessories - (Technology)
470,US-2013-100419,12-17-2013,12-21-2013,4,Valid Date,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,$4.79,3,80.00%,-$7.90,-165.00%,$1.60,-$2.63,Central Illinois,Binders - (Office Supplies)
6898,CA-2014-122028,08-19-2014,08-26-2014,7,Valid Date,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,$10.78,3,70.00%,-$7.91,-73.33%,$3.59,-$2.64,East Ohio,Binders - (Office Supplies)
9161,CA-2013-118934,10-08-2013,08-15-2013,-54,Invalid Date,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,Tennessee,37075,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,$11.88,5,70.00%,-$7.92,-66.67%,$2.38,-$1.58,South Tennessee,Binders - (Office Supplies)
9748,US-2011-140914,11-11-2011,11-15-2011,4,Valid Date,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,$10.98,2,60.00%,-$7.96,-72.50%,$5.49,-$3.98,Central Illinois,Furnishings - (Furniture)
6868,US-2013-126452,08-22-2013,08-29-2013,7,Valid Date,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,$31.98,2,20.00%,-$8.00,-25.00%,$15.99,-$4.00,West California,Phones - (Technology)
8858,CA-2014-135909,10-14-2014,10-21-2014,7,Valid Date,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,$31.98,2,20.00%,-$8.00,-25.00%,$15.99,-$4.00,West California,Phones - (Technology)
6270,CA-2014-102379,03-12-2014,07-12-2014,122,Valid Date,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,$39.99,1,20.00%,-$8.00,-20.00%,$39.99,-$8.00,West California,Phones - (Technology)
3161,US-2011-150924,12-09-2011,09-16-2011,-84,Invalid Date,Second Class,PT-19090,Pete Takahito,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,$5.18,5,80.00%,-$8.03,-155.00%,$1.04,-$1.61,Central Texas,Binders - (Office Supplies)
5098,US-2011-140452,06-12-2011,10-12-2011,122,Valid Date,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,$4.60,2,80.00%,-$8.05,-175.00%,$2.30,-$4.03,Central Illinois,Binders - (Office Supplies)
4058,CA-2011-163034,11-24-2011,11-28-2011,4,Valid Date,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,$646.20,5,20.00%,-$8.08,-1.25%,$129.24,-$1.62,Central Illinois,Storage - (Office Supplies)
1311,CA-2013-141397,06-21-2013,06-22-2013,1,Valid Date,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,$161.57,2,20.00%,-$8.08,-5.00%,$80.78,-$4.04,West California,Chairs - (Furniture)
5828,CA-2014-161067,04-09-2014,07-09-2014,91,Valid Date,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,$181.76,2,10.00%,-$8.08,-4.44%,$90.88,-$4.04,East New York,Chairs - (Furniture)
4646,CA-2013-143910,08-13-2013,08-17-2013,4,Valid Date,Standard Class,BC-11125,Becky Castell,Home Office,United States,New York City,New York,10011,East,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",$145.76,2,10.00%,-$8.10,-5.56%,$72.88,-$4.05,East New York,Chairs - (Furniture)
7697,CA-2014-107958,03-07-2014,06-07-2014,92,Valid Date,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,$5.23,4,80.00%,-$8.11,-155.00%,$1.31,-$2.03,Central Texas,Binders - (Office Supplies)
2678,US-2011-160780,06-21-2011,06-21-2011,0,Valid Date,Same Day,SV-20785,Stewart Visinsky,Consumer,United States,Pueblo,Colorado,81001,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",$11.09,7,70.00%,-$8.13,-73.33%,$1.58,-$1.16,West Colorado,Binders - (Office Supplies)
5665,CA-2013-141957,07-22-2013,07-22-2013,0,Valid Date,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",$11.09,7,70.00%,-$8.13,-73.33%,$1.58,-$1.16,East Ohio,Binders - (Office Supplies)
8586,US-2014-132927,10-12-2014,12-16-2014,65,Valid Date,Standard Class,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",$11.09,7,70.00%,-$8.13,-73.33%,$1.58,-$1.16,East Pennsylvania,Binders - (Office Supplies)
5837,CA-2012-101868,09-06-2012,06-16-2012,-82,Invalid Date,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,$72.60,5,20.00%,-$8.17,-11.25%,$14.52,-$1.63,South Florida,Accessories - (Technology)
6108,CA-2011-120852,12-20-2011,12-25-2011,5,Valid Date,Standard Class,WB-21850,William Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,$65.44,5,20.00%,-$8.18,-12.50%,$13.09,-$1.64,Central Texas,Accessories - (Technology)
8675,CA-2014-163265,02-17-2014,02-22-2014,5,Valid Date,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",$50.35,3,20.00%,-$8.18,-16.25%,$16.78,-$2.73,Central Illinois,Storage - (Office Supplies)
1747,CA-2013-155670,08-14-2013,08-18-2013,4,Valid Date,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,$11.23,8,70.00%,-$8.24,-73.33%,$1.40,-$1.03,South North Carolina,Binders - (Office Supplies)
8565,US-2014-108315,01-05-2014,05-05-2014,120,Valid Date,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,$220.70,6,20.00%,-$8.28,-3.75%,$36.78,-$1.38,South Florida,Furnishings - (Furniture)
9455,CA-2012-129546,09-28-2012,05-10-2012,-141,Invalid Date,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,$36.78,2,20.00%,-$8.28,-22.50%,$18.39,-$4.14,West California,Phones - (Technology)
7075,CA-2013-112256,07-24-2013,07-29-2013,5,Valid Date,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,$4.75,4,80.00%,-$8.32,-175.00%,$1.19,-$2.08,Central Texas,Binders - (Office Supplies)
5099,US-2011-140452,06-12-2011,10-12-2011,122,Valid Date,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,$35.17,2,20.00%,-$8.35,-23.75%,$17.58,-$4.18,Central Illinois,Storage - (Office Supplies)
6764,CA-2013-144764,03-09-2013,09-09-2013,184,Valid Date,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,$35.17,2,20.00%,-$8.35,-23.75%,$17.58,-$4.18,Central Illinois,Storage - (Office Supplies)
9646,US-2014-107979,09-06-2014,06-14-2014,-84,Invalid Date,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,$35.17,2,20.00%,-$8.35,-23.75%,$17.58,-$4.18,West Arizona,Storage - (Office Supplies)
1255,CA-2014-144638,11-03-2014,03-15-2014,-233,Invalid Date,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,$35.91,3,40.00%,-$8.38,-23.33%,$11.97,-$2.79,East Pennsylvania,Phones - (Technology)
7191,CA-2013-164399,11-13-2013,11-16-2013,3,Valid Date,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,$674.35,3,20.00%,-$8.43,-1.25%,$224.78,-$2.81,West California,Tables - (Furniture)
5658,CA-2013-145261,12-19-2013,12-22-2013,3,Valid Date,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,$112.78,3,20.00%,-$8.46,-7.50%,$37.59,-$2.82,West Oregon,Accessories - (Technology)
8372,CA-2011-165393,12-27-2011,12-30-2011,3,Valid Date,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,$4.98,1,80.00%,-$8.47,-170.00%,$4.98,-$8.47,Central Texas,Binders - (Office Supplies)
255,US-2012-159982,11-28-2012,04-12-2012,-230,Invalid Date,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,$12.13,9,60.00%,-$8.49,-70.00%,$1.35,-$0.94,Central Illinois,Furnishings - (Furniture)
3438,CA-2014-152583,10-31-2014,10-31-2014,0,Valid Date,Same Day,RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",$16.19,2,60.00%,-$8.50,-52.50%,$8.10,-$4.25,Central Texas,Furnishings - (Furniture)
1815,CA-2012-131597,09-14-2012,09-18-2012,4,Valid Date,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,$170.14,3,20.00%,-$8.51,-5.00%,$56.71,-$2.84,West California,Tables - (Furniture)
5756,CA-2011-163748,10-14-2011,10-18-2011,4,Valid Date,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",$3.16,4,80.00%,-$8.53,-270.00%,$0.79,-$2.13,Central Texas,Appliances - (Office Supplies)
7331,CA-2013-149349,11-13-2013,11-14-2013,1,Valid Date,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Chicago,Illinois,60623,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",$22.75,6,60.00%,-$8.53,-37.50%,$3.79,-$1.42,Central Illinois,Furnishings - (Furniture)
6626,CA-2012-141250,01-19-2012,01-23-2012,4,Valid Date,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,$199.30,4,30.00%,-$8.54,-4.29%,$49.83,-$2.14,Central Texas,Chairs - (Furniture)
125,US-2011-152030,12-26-2011,12-28-2011,2,Valid Date,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$600.56,3,30.00%,-$8.58,-1.43%,$200.19,-$2.86,Central Texas,Chairs - (Furniture)
8674,CA-2014-163265,02-17-2014,02-22-2014,5,Valid Date,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$600.56,3,30.00%,-$8.58,-1.43%,$200.19,-$2.86,Central Illinois,Chairs - (Furniture)
9789,CA-2014-144491,03-28-2014,02-04-2014,-52,Invalid Date,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$600.56,3,30.00%,-$8.58,-1.43%,$200.19,-$2.86,Central Texas,Chairs - (Furniture)
7313,CA-2012-162761,09-10-2012,10-13-2012,33,Valid Date,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,$11.21,2,70.00%,-$8.60,-76.67%,$5.61,-$4.30,South Florida,Binders - (Office Supplies)
6004,US-2014-146878,09-22-2014,09-28-2014,6,Valid Date,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$12.29,1,70.00%,-$8.61,-70.00%,$12.29,-$8.61,South Florida,Binders - (Office Supplies)
7145,US-2014-141558,12-03-2014,03-17-2014,-261,Invalid Date,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",$12.29,1,70.00%,-$8.61,-70.00%,$12.29,-$8.61,East Pennsylvania,Binders - (Office Supplies)
3958,CA-2013-156573,05-30-2013,03-06-2013,-85,Invalid Date,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,$11.28,3,70.00%,-$8.65,-76.67%,$3.76,-$2.88,South Tennessee,Binders - (Office Supplies)
4908,CA-2011-133809,11-18-2011,11-23-2011,5,Valid Date,Second Class,MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,$11.81,8,70.00%,-$8.66,-73.33%,$1.48,-$1.08,East Ohio,Binders - (Office Supplies)
1973,CA-2011-148950,12-14-2011,12-19-2011,5,Valid Date,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,$5.10,4,80.00%,-$8.68,-170.00%,$1.28,-$2.17,Central Illinois,Binders - (Office Supplies)
