Row ID,Order ID,Order Date,Ship Date,Shipping Period,Date Valididty,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Price Per Unit,Profit Per Unit,Location,Product Category
2657,CA-2014-112515,09-18-2014,09-22-2014,4,Valid Date,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",$261.74,2,0.00%,$65.44,25.00%,$130.87,$32.72,West Utah,Storage - (Office Supplies)
7466,CA-2013-103709,09-09-2013,09-16-2013,7,Valid Date,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",$261.74,2,0.00%,$65.44,25.00%,$130.87,$32.72,West California,Storage - (Office Supplies)
3620,CA-2014-141929,05-09-2014,09-09-2014,123,Valid Date,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",$217.85,5,0.00%,$65.36,30.00%,$43.57,$13.07,West California,Storage - (Office Supplies)
3386,CA-2014-148404,08-10-2014,12-10-2014,122,Valid Date,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,$580.67,4,20.00%,$65.33,11.25%,$145.17,$16.33,South North Carolina,Storage - (Office Supplies)
2433,CA-2011-148586,03-25-2011,01-04-2011,-80,Invalid Date,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",$366.79,7,10.00%,$65.21,17.78%,$52.40,$9.32,East New York,Chairs - (Furniture)
1198,CA-2013-130946,9-4-2013,4-13-2013,-144,Invalid Date,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,$431.93,9,20.00%,$64.79,15.00%,$47.99,$7.20,Central Texas,Accessories - (Technology)
3601,CA-2014-138310,06-27-2014,01-07-2014,-171,Invalid Date,Standard Class,NP-18700,Nora Preis,Consumer,United States,Denver,Colorado,80219,West,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,$431.93,9,20.00%,$64.79,15.00%,$47.99,$7.20,West Colorado,Accessories - (Technology)
1788,CA-2012-154326,2-15-2012,2-19-2012,4,Valid Date,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,$134.97,3,0.00%,$64.79,48.00%,$44.99,$21.60,Central Wisconsin,Phones - (Technology)
6602,CA-2011-154095,02-12-2011,07-12-2011,150,Valid Date,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",$239.84,8,0.00%,$64.76,27.00%,$29.98,$8.09,East Maryland,Chairs - (Furniture)
1180,CA-2013-168081,04-25-2013,04-28-2013,3,Valid Date,Second Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77070,Central,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,$258.70,3,20.00%,$64.67,25.00%,$86.23,$21.56,Central Texas,Accessories - (Technology)
1219,US-2014-118087,10-9-2014,9-14-2014,-25,Invalid Date,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,$258.70,3,20.00%,$64.67,25.00%,$86.23,$21.56,East Pennsylvania,Accessories - (Technology)
6025,CA-2014-139717,08-25-2014,08-27-2014,2,Valid Date,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,$646.27,8,20.00%,$64.63,10.00%,$80.78,$8.08,East Ohio,Appliances - (Office Supplies)
876,CA-2013-116736,01-17-2013,01-21-2013,4,Valid Date,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",$322.59,3,0.00%,$64.52,20.00%,$107.53,$21.51,East New Hampshire,Furnishings - (Furniture)
4147,CA-2012-136196,11-28-2012,4-12-2012,-230,Invalid Date,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Freeport,New York,11520,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",$322.59,3,0.00%,$64.52,20.00%,$107.53,$21.51,East New York,Furnishings - (Furniture)
6500,CA-2012-103135,7-24-2012,7-28-2012,4,Valid Date,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,$279.86,14,0.00%,$64.37,23.00%,$19.99,$4.60,South Kentucky,Accessories - (Technology)
4215,CA-2013-164637,5-3-2013,09-03-2013,123,Valid Date,Standard Class,RD-19480,Rick Duston,Consumer,United States,Mishawaka,Indiana,46544,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",$128.40,3,0.00%,$64.20,50.00%,$42.80,$21.40,Central Indiana,Binders - (Office Supplies)
4884,CA-2014-104080,9-3-2014,03-16-2014,-171,Invalid Date,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",$171.20,5,20.00%,$64.20,37.50%,$34.24,$12.84,West California,Binders - (Office Supplies)
3519,US-2013-113649,10-08-2013,08-13-2013,-56,Invalid Date,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,$569.54,4,20.00%,$64.07,11.25%,$142.38,$16.02,South North Carolina,Appliances - (Office Supplies)
2056,CA-2014-120376,12-23-2014,12-26-2014,3,Valid Date,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,$199.95,5,0.00%,$63.98,32.00%,$39.99,$12.80,Central Michigan,Accessories - (Technology)
9253,CA-2014-102309,09-24-2014,9-26-2014,2,Valid Date,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,$199.95,5,0.00%,$63.98,32.00%,$39.99,$12.80,South Arkansas,Accessories - (Technology)
1882,CA-2012-109512,05-03-2012,05-03-2012,0,Valid Date,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",$383.61,7,10.00%,$63.93,16.67%,$54.80,$9.13,East New York,Chairs - (Furniture)
1018,CA-2012-108665,6-7-2012,10-7-2012,122,Valid Date,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",$155.82,3,0.00%,$63.89,41.00%,$51.94,$21.30,East New York,Furnishings - (Furniture)
3114,CA-2013-150350,08-24-2013,8-31-2013,7,Valid Date,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek Top-Opening Peel & Seel Envelopes, Plain White",$135.90,5,0.00%,$63.87,47.00%,$27.18,$12.77,West Washington,Envelopes - (Office Supplies)
2321,CA-2014-165491,03-21-2014,03-25-2014,4,Valid Date,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,$265.93,7,0.00%,$63.82,24.00%,$37.99,$9.12,West Washington,Accessories - (Technology)
3868,CA-2012-132486,10-23-2012,10-27-2012,4,Valid Date,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,$148.32,9,0.00%,$63.78,43.00%,$16.48,$7.09,West California,Accessories - (Technology)
6998,CA-2014-117443,12-24-2014,12-26-2014,2,Valid Date,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,$175.87,4,20.00%,$63.75,36.25%,$43.97,$15.94,Central Illinois,Paper - (Office Supplies)
797,CA-2012-124653,12-24-2012,12-26-2012,2,Valid Date,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,$132.79,7,0.00%,$63.74,48.00%,$18.97,$9.11,East New York,Paper - (Office Supplies)
9880,CA-2013-122581,08-22-2013,08-26-2013,4,Valid Date,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,New York City,New York,10035,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",$573.17,7,10.00%,$63.69,11.11%,$81.88,$9.10,East New York,Chairs - (Furniture)
4376,CA-2011-166954,04-25-2011,04-30-2011,5,Valid Date,Standard Class,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,91776,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",$303.25,5,0.00%,$63.68,21.00%,$60.65,$12.74,West California,Furnishings - (Furniture)
122,CA-2013-103730,06-13-2013,06-16-2013,3,Valid Date,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",$226.56,6,0.00%,$63.44,28.00%,$37.76,$10.57,East Delaware,Storage - (Office Supplies)
5966,CA-2014-119011,08-21-2014,08-26-2014,5,Valid Date,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",$226.56,6,0.00%,$63.44,28.00%,$37.76,$10.57,West California,Storage - (Office Supplies)
4601,CA-2012-146948,07-16-2012,07-20-2012,4,Valid Date,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,East,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",$137.25,9,0.00%,$63.14,46.00%,$15.25,$7.02,East Maryland,Envelopes - (Office Supplies)
8419,CA-2014-118199,10-5-2014,12-5-2014,61,Valid Date,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,98105,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",$286.85,1,0.00%,$63.11,22.00%,$286.85,$63.11,West Washington,Tables - (Furniture)
69,CA-2011-106376,05-12-2011,10-12-2011,153,Valid Date,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,$167.97,4,20.00%,$62.99,37.50%,$41.99,$15.75,West Arizona,Phones - (Technology)
1673,CA-2014-111647,04-07-2014,08-07-2014,122,Valid Date,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,75023,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,$167.97,4,20.00%,$62.99,37.50%,$41.99,$15.75,Central Texas,Phones - (Technology)
5414,CA-2013-153157,12-09-2013,09-15-2013,-85,Invalid Date,First Class,TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,$224.75,5,0.00%,$62.93,28.00%,$44.95,$12.59,Central Kansas,Phones - (Technology)
5479,CA-2013-121356,11-21-2013,11-25-2013,4,Valid Date,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",$128.40,3,0.00%,$62.92,49.00%,$42.80,$20.97,East Delaware,Binders - (Office Supplies)
946,CA-2012-120880,05-29-2012,03-06-2012,-84,Invalid Date,Standard Class,JL-15850,John Lucas,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",$167.76,5,20.00%,$62.91,37.50%,$33.55,$12.58,West Washington,Binders - (Office Supplies)
1832,CA-2014-145884,10-22-2014,10-22-2014,0,Valid Date,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,$262.11,1,0.00%,$62.91,24.00%,$262.11,$62.91,Central Oklahoma,Tables - (Furniture)
3113,CA-2013-150350,08-24-2013,08-31-2013,7,Valid Date,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,$837.60,3,20.00%,$62.82,7.50%,$279.20,$20.94,West Washington,Machines - (Technology)
4751,CA-2013-127649,8-10-2013,10-10-2013,61,Valid Date,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,$837.60,3,20.00%,$62.82,7.50%,$279.20,$20.94,West Washington,Machines - (Technology)
84,CA-2012-149734,03-09-2012,08-09-2012,153,Valid Date,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,$200.98,7,20.00%,$62.81,31.25%,$28.71,$8.97,South North Carolina,Envelopes - (Office Supplies)
697,CA-2012-119291,05-14-2012,05-17-2012,3,Valid Date,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,$200.98,7,20.00%,$62.81,31.25%,$28.71,$8.97,East Pennsylvania,Envelopes - (Office Supplies)
4648,CA-2013-139556,4-27-2013,2-5-2013,-81,Invalid Date,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,New York City,New York,10009,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,$434.65,3,10.00%,$62.78,14.44%,$144.88,$20.93,East New York,Chairs - (Furniture)
2385,US-2014-117534,03-26-2014,03-27-2014,1,Valid Date,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,$185.92,4,20.00%,$62.75,33.75%,$46.48,$15.69,West California,Binders - (Office Supplies)
1369,CA-2014-133249,9-7-2014,12-7-2014,91,Valid Date,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,90660,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",$145.90,5,0.00%,$62.74,43.00%,$29.18,$12.55,West California,Furnishings - (Furniture)
5509,CA-2012-168529,08-10-2012,12-10-2012,122,Valid Date,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",$145.90,5,0.00%,$62.74,43.00%,$29.18,$12.55,West California,Furnishings - (Furniture)
4746,CA-2014-168123,06-03-2014,06-03-2014,0,Valid Date,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,$127.96,2,0.00%,$62.70,49.00%,$63.98,$31.35,Central Minnesota,Binders - (Office Supplies)
7000,CA-2014-123687,05-27-2014,05-30-2014,3,Valid Date,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214,South,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,$208.44,3,0.00%,$62.53,30.00%,$69.48,$20.84,South Kentucky,Appliances - (Office Supplies)
1316,CA-2013-145919,12-19-2013,12-24-2013,5,Valid Date,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",$183.84,8,0.00%,$62.51,34.00%,$22.98,$7.81,West California,Furnishings - (Furniture)
7689,CA-2013-169838,11-26-2013,11-30-2013,4,Valid Date,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,$160.00,8,0.00%,$62.40,39.00%,$20.00,$7.80,Central Michigan,Accessories - (Technology)
2716,CA-2011-127187,4-12-2011,8-12-2011,122,Valid Date,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,New York City,New York,10024,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,$129.98,2,0.00%,$62.39,48.00%,$64.99,$31.20,East New York,Phones - (Technology)
3737,CA-2013-115476,3-18-2013,03-18-2013,0,Valid Date,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,$129.98,2,0.00%,$62.39,48.00%,$64.99,$31.20,East Delaware,Phones - (Technology)
7516,US-2014-167920,10-12-2014,12-13-2014,62,Valid Date,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,$214.90,5,0.00%,$62.32,29.00%,$42.98,$12.46,South Kentucky,Appliances - (Office Supplies)
3005,CA-2013-131499,09-09-2013,11-09-2013,61,Valid Date,First Class,MG-17875,Michael Grace,Home Office,United States,New York City,New York,10011,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,$207.48,1,0.00%,$62.24,30.00%,$207.48,$62.24,East New York,Appliances - (Office Supplies)
8802,CA-2013-140935,11-11-2013,11-13-2013,2,Valid Date,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,$221.98,2,0.00%,$62.15,28.00%,$110.99,$31.08,Central Oklahoma,Phones - (Technology)
6499,CA-2012-103135,07-24-2012,07-28-2012,4,Valid Date,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",$135.09,9,0.00%,$62.14,46.00%,$15.01,$6.90,South Kentucky,Binders - (Office Supplies)
4624,CA-2014-147228,10-09-2014,09-15-2014,-24,Invalid Date,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,38401,South,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,$177.54,4,20.00%,$62.14,35.00%,$44.38,$15.53,South Tennessee,Paper - (Office Supplies)
6733,CA-2011-120096,4-7-2011,7-7-2011,91,Valid Date,First Class,KE-16420,Katrina Edelman,Corporate,United States,Aurora,Colorado,80013,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,$177.54,4,20.00%,$62.14,35.00%,$44.38,$15.53,West Colorado,Paper - (Office Supplies)
812,CA-2011-151995,10-13-2011,10-15-2011,2,Valid Date,First Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Edmonds,Washington,98026,West,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,$213.92,4,0.00%,$62.04,29.00%,$53.48,$15.51,West Washington,Appliances - (Office Supplies)
1524,CA-2012-144806,6-12-2012,11-12-2012,153,Valid Date,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,$198.27,8,20.00%,$61.96,31.25%,$24.78,$7.75,West Arizona,Paper - (Office Supplies)
5292,CA-2011-146283,08-09-2011,09-15-2011,37,Valid Date,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",$182.11,6,20.00%,$61.46,33.75%,$30.35,$10.24,Central Texas,Paper - (Office Supplies)
2561,CA-2012-147788,05-31-2012,04-06-2012,-55,Invalid Date,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,$323.10,2,0.00%,$61.39,19.00%,$161.55,$30.69,West Utah,Storage - (Office Supplies)
2637,CA-2012-162369,8-15-2012,8-19-2012,4,Valid Date,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,$323.10,2,0.00%,$61.39,19.00%,$161.55,$30.69,West California,Storage - (Office Supplies)
4277,CA-2014-151358,08-19-2014,08-23-2014,4,Valid Date,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,Seattle,Washington,98105,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,$323.10,2,0.00%,$61.39,19.00%,$161.55,$30.69,West Washington,Storage - (Office Supplies)
9680,CA-2012-130113,12-27-2012,12-31-2012,4,Valid Date,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,$323.10,2,0.00%,$61.39,19.00%,$161.55,$30.69,West California,Storage - (Office Supplies)
6080,CA-2013-151561,2-9-2013,8-9-2013,181,Valid Date,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",$191.82,3,0.00%,$61.38,32.00%,$63.94,$20.46,East New York,Furnishings - (Furniture)
6121,CA-2014-143378,09-20-2014,9-26-2014,6,Valid Date,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",$409.22,8,20.00%,$61.38,15.00%,$51.15,$7.67,West Oregon,Furnishings - (Furniture)
9029,US-2013-152415,09-18-2013,09-23-2013,5,Valid Date,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",$191.82,3,0.00%,$61.38,32.00%,$63.94,$20.46,East Massachusetts,Furnishings - (Furniture)
8509,CA-2012-135853,11-12-2012,12-14-2012,32,Valid Date,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,$175.23,11,0.00%,$61.33,35.00%,$15.93,$5.58,Central Michigan,Accessories - (Technology)
3553,CA-2013-152555,03-30-2013,03-04-2013,-26,Invalid Date,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,$812.74,8,20.00%,$60.96,7.50%,$101.59,$7.62,Central Illinois,Phones - (Technology)
8655,CA-2011-142769,09-13-2011,09-13-2011,0,Valid Date,Same Day,RP-19390,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,$144.96,4,0.00%,$60.88,42.00%,$36.24,$15.22,West Washington,Accessories - (Technology)
6664,CA-2014-162173,10-27-2014,02-11-2014,-258,Invalid Date,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Virginia Beach,Virginia,23464,South,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",$356.85,5,0.00%,$60.66,17.00%,$71.37,$12.13,South Virginia,Tables - (Furniture)
1859,CA-2012-121608,03-09-2012,05-09-2012,61,Valid Date,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",$137.62,2,0.00%,$60.55,44.00%,$68.81,$30.28,East Connecticut,Appliances - (Office Supplies)
5027,US-2014-130953,07-30-2014,04-08-2014,-113,Invalid Date,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",$137.62,2,0.00%,$60.55,44.00%,$68.81,$30.28,Central Oklahoma,Appliances - (Office Supplies)
4031,CA-2014-124296,12-25-2014,12-29-2014,4,Valid Date,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",$232.88,4,0.00%,$60.55,26.00%,$58.22,$15.14,South Louisiana,Chairs - (Furniture)
5227,CA-2013-119865,06-22-2013,06-27-2013,5,Valid Date,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",$186.14,6,20.00%,$60.50,32.50%,$31.02,$10.08,East New York,Binders - (Office Supplies)
2216,CA-2014-129378,02-10-2014,3-10-2014,28,Valid Date,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123,West,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",$241.96,2,0.00%,$60.49,25.00%,$120.98,$30.25,West California,Appliances - (Office Supplies)
8366,CA-2014-157273,1-31-2014,03-02-2014,30,Valid Date,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,$604.77,4,20.00%,$60.48,10.00%,$151.19,$15.12,West Washington,Phones - (Technology)
